subjID	trial	delay_later	amount_later	delay_sooner	amount_sooner	choice
9	28	85	10.5	0	10	0
9	29	1	11.2	0	10	1
9	30	85	36.1	0	10	1
9	31	1	12.5	0	10	1
9	32	6	26.3	0	10	1
9	33	170	33.9	0	10	1
9	34	170	43.3	0	10	0
9	35	85	10.5	0	10	0
9	36	170	49.8	0	10	0
9	37	15	18.6	0	10	1
9	38	6	14	0	10	1
9	39	6	11	0	10	0
9	40	15	39.6	0	10	1
9	41	85	19.5	0	10	0
9	42	15	10.7	0	10	0
9	43	85	36.1	0	10	1
9	44	1	18	0	10	0
9	45	170	49.8	0	10	1
9	46	15	20.7	0	10	1
9	47	1	11	0	10	1
9	48	28	13.4	0	10	1
9	49	15	20.7	0	10	1
9	50	1	18	0	10	1
9	51	85	18.4	0	10	1
9	52	85	18.4	0	10	0
9	53	85	26	0	10	1
9	54	28	31.4	0	10	1
9	55	6	44	0	10	1
9	56	6	13.2	0	10	0
9	57	6	10.5	0	10	0
9	58	28	12	0	10	0
9	59	15	10.5	0	10	0
9	60	6	17.4	0	10	1
9	61	170	24.4	0	10	0
9	62	15	30.1	0	10	1
9	63	6	35.1	0	10	1
9	64	15	10.7	0	10	1
9	65	15	14.2	0	10	1
9	66	170	41.3	0	10	1
9	67	28	21.1	0	10	1
9	68	6	26.3	0	10	1
9	69	15	14.2	0	10	1
9	70	85	24.4	0	10	0
9	71	85	27.3	0	10	0
9	72	28	13.4	0	10	1
9	73	170	29.7	0	10	0
9	74	28	15.5	0	10	0
9	75	85	45	0	10	1
9	76	170	38.3	0	10	0
9	77	28	16.9	0	10	1
9	78	6	35.1	0	10	1
9	79	85	19.5	0	10	0
9	80	15	18.6	0	10	1
9	81	15	12.5	0	10	1
9	82	85	30.9	0	10	0
9	83	28	12	0	10	1
9	84	28	21.7	0	10	1
9	85	28	13	0	10	0
9	86	1	41.9	0	10	1
9	87	15	39.6	0	10	1
9	88	6	13.2	0	10	0
9	89	1	21.3	0	10	1
9	90	170	15	0	10	0
9	91	15	30.1	0	10	1
9	92	85	26	0	10	0
9	93	15	49	0	10	1
9	94	85	45	0	10	1
9	95	6	14	0	10	0
9	96	170	38.3	0	10	1
9	97	170	29.7	0	10	0
9	98	28	16.9	0	10	0
9	99	6	44	0	10	1
9	100	1	31.6	0	10	1
9	101	15	10.5	0	10	0
9	102	28	41.1	0	10	1
9	103	85	24.4	0	10	0
9	104	28	15.5	0	10	0
9	105	28	21.1	0	10	1
9	106	1	41.9	0	10	1
9	107	170	41.3	0	10	1
9	108	170	24.4	0	10	0
10	1	170	41.3	0	10	0
10	2	6	10.5	0	10	0
10	3	170	15	0	10	0
10	4	85	27.3	0	10	0
10	5	170	15	0	10	0
10	6	28	13	0	10	0
10	7	6	35.1	0	10	1
10	8	15	14.2	0	10	1
10	9	85	19.5	0	10	0
10	10	170	43.3	0	10	1
10	11	85	45	0	10	1
10	12	1	41.9	0	10	1
10	13	15	30.1	0	10	1
10	14	85	26	0	10	1
10	15	28	12	0	10	1
10	16	1	11.8	0	10	1
10	17	15	10.7	0	10	0
10	18	6	44	0	10	1
10	19	1	18	0	10	1
10	20	28	12	0	10	0
10	21	15	20.7	0	10	1
10	22	28	41.1	0	10	1
10	23	15	39.6	0	10	1
10	24	85	26	0	10	0
10	25	6	26.3	0	10	1
10	26	6	35.1	0	10	1
10	27	6	26.3	0	10	1
10	28	15	10.5	0	10	0
10	29	1	31.6	0	10	1
10	30	170	41.3	0	10	0
10	31	6	10.5	0	10	1
10	32	1	11.2	0	10	0
10	33	170	29.7	0	10	0
10	34	85	45	0	10	0
10	35	15	12.5	0	10	0
10	36	170	38.3	0	10	0
10	37	85	19.5	0	10	0
10	38	28	13.4	0	10	0
10	39	28	13.4	0	10	0
10	40	15	30.1	0	10	1
10	41	28	41.1	0	10	1
10	42	15	10.5	0	10	0
10	43	170	33.9	0	10	0
10	44	6	14	0	10	1
10	45	170	35.6	0	10	1
10	46	85	10.5	0	10	0
10	47	85	30.9	0	10	1
10	48	28	15.5	0	10	0
10	49	15	39.6	0	10	1
10	50	6	13.2	0	10	1
10	51	1	10.7	0	10	1
10	52	15	14.2	0	10	1
10	53	6	11	0	10	0
10	54	6	17.4	0	10	1
10	55	170	24.4	0	10	1
10	56	85	18.4	0	10	1
10	57	28	31.4	0	10	1
10	58	28	21.7	0	10	1
10	59	15	18.6	0	10	1
10	60	85	10.5	0	10	0
10	61	6	16.7	0	10	1
10	62	85	18.4	0	10	0
10	63	6	44	0	10	1
10	64	1	18	0	10	1
10	65	28	16.9	0	10	0
10	66	15	10.7	0	10	0
10	67	1	10.7	0	10	1
10	68	15	49	0	10	1
10	69	170	38.3	0	10	1
10	70	28	15.5	0	10	0
10	71	28	31.4	0	10	1
10	72	6	14	0	10	1
10	73	170	35.6	0	10	0
10	74	1	12.5	0	10	1
10	75	15	18.6	0	10	0
10	76	1	31.6	0	10	1
10	77	28	16.9	0	10	1
10	78	1	21.3	0	10	1
10	79	15	12.5	0	10	0
10	80	170	49.8	0	10	0
10	81	85	27.3	0	10	0
10	82	6	16.7	0	10	1
10	83	85	36.1	0	10	0
10	84	85	36.1	0	10	1
10	85	6	17.4	0	10	1
10	86	1	11	0	10	0
10	87	6	13.2	0	10	0
10	88	170	29.7	0	10	0
10	89	1	11.2	0	10	0
10	90	1	41.9	0	10	1
10	91	170	33.9	0	10	0
10	92	1	11.8	0	10	0
10	93	15	49	0	10	1
10	94	1	21.3	0	10	0
10	95	85	30.9	0	10	0
10	96	15	20.7	0	10	1
10	97	28	21.1	0	10	0
10	98	170	24.4	0	10	0
10	99	85	24.4	0	10	0
10	100	85	24.4	0	10	0
10	101	28	21.1	0	10	0
10	102	28	21.7	0	10	1
10	103	170	49.8	0	10	1
10	104	6	11	0	10	1
10	105	1	12.5	0	10	1
10	106	28	13	0	10	0
10	107	170	43.3	0	10	0
10	108	1	11	0	10	0
11	1	6	10.5	0	10	0
11	2	85	36.1	0	10	1
11	3	85	27.3	0	10	0
11	4	6	16.7	0	10	1
11	5	1	31.6	0	10	1
11	6	170	33.9	0	10	0
11	7	15	10.5	0	10	0
11	8	170	35.6	0	10	0
11	9	15	10.7	0	10	0
11	10	15	10.7	0	10	1
11	11	170	15	0	10	0
11	12	85	26	0	10	0
11	13	28	21.1	0	10	1
11	14	170	24.4	0	10	0
11	15	28	13	0	10	0
11	16	15	12.5	0	10	1
11	17	85	19.5	0	10	0
11	18	85	26	0	10	0
11	19	6	11	0	10	0
11	20	6	13.2	0	10	0
11	21	28	15.5	0	10	0
11	22	170	41.3	0	10	0
11	23	6	14	0	10	1
11	24	1	21.3	0	10	1
11	25	85	18.4	0	10	1
11	26	28	12	0	10	1
11	27	15	49	0	10	1
11	28	85	45	0	10	1
11	29	170	41.3	0	10	0
11	30	170	33.9	0	10	0
11	31	28	21.7	0	10	1
11	32	15	18.6	0	10	1
11	33	1	12.5	0	10	0
11	34	1	10.7	0	10	1
11	35	28	21.1	0	10	0
11	36	170	35.6	0	10	0
11	37	1	11.2	0	10	1
11	38	85	19.5	0	10	1
11	39	1	41.9	0	10	1
11	40	28	16.9	0	10	0
11	41	15	30.1	0	10	1
11	42	15	20.7	0	10	0
11	43	15	14.2	0	10	1
11	44	28	13	0	10	1
11	45	15	12.5	0	10	1
11	46	170	43.3	0	10	1
11	47	170	49.8	0	10	1
11	48	6	10.5	0	10	1
11	49	15	30.1	0	10	1
11	50	28	41.1	0	10	1
11	51	28	41.1	0	10	1
11	52	6	26.3	0	10	1
11	53	85	10.5	0	10	0
11	54	6	26.3	0	10	1
11	55	6	44	0	10	1
11	56	85	30.9	0	10	1
11	57	85	24.4	0	10	0
11	58	15	39.6	0	10	1
11	59	1	41.9	0	10	1
11	60	170	49.8	0	10	0
11	61	28	31.4	0	10	1
11	62	28	15.5	0	10	1
11	63	28	12	0	10	0
11	64	6	35.1	0	10	1
11	65	85	24.4	0	10	0
11	66	15	49	0	10	1
11	67	15	39.6	0	10	1
11	68	1	31.6	0	10	1
11	69	85	36.1	0	10	0
11	70	15	14.2	0	10	1
11	71	28	16.9	0	10	0
11	72	6	35.1	0	10	1
11	73	170	15	0	10	0
11	74	1	12.5	0	10	1
11	75	15	20.7	0	10	0
11	76	170	24.4	0	10	0
11	77	85	18.4	0	10	0
11	78	6	17.4	0	10	1
11	79	28	31.4	0	10	1
11	80	1	10.7	0	10	1
11	81	6	11	0	10	1
11	82	1	11.8	0	10	0
11	83	170	43.3	0	10	1
11	84	1	18	0	10	1
11	85	1	11.8	0	10	1
11	86	6	14	0	10	1
11	87	85	10.5	0	10	0
11	88	85	30.9	0	10	0
11	89	85	27.3	0	10	0
11	90	28	13.4	0	10	0
11	91	6	17.4	0	10	1
11	92	170	38.3	0	10	0
11	93	6	16.7	0	10	1
11	94	170	38.3	0	10	0
11	95	1	18	0	10	1
11	96	1	11	0	10	1
11	97	170	29.7	0	10	0
11	98	170	29.7	0	10	0
11	99	15	18.6	0	10	1
11	100	15	10.5	0	10	0
11	101	1	21.3	0	10	1
11	102	1	11.2	0	10	0
11	103	28	13.4	0	10	0
11	104	85	45	0	10	1
11	105	28	21.7	0	10	1
11	106	1	11	0	10	0
11	107	6	13.2	0	10	1
11	108	6	44	0	10	1
12	1	1	11.2	0	10	0
12	2	15	20.7	0	10	1
12	3	6	10.5	0	10	0
12	4	6	35.1	0	10	1
12	5	28	13	0	10	0
12	6	1	21.3	0	10	1
12	7	170	35.6	0	10	0
12	8	1	11	0	10	0
12	9	1	31.6	0	10	1
12	10	85	10.5	0	10	0
12	11	28	13	0	10	0
12	12	170	43.3	0	10	0
12	13	170	29.7	0	10	0
12	14	85	24.4	0	10	0
12	15	85	27.3	0	10	1
12	16	85	27.3	0	10	1
12	17	28	16.9	0	10	1
12	18	170	41.3	0	10	0
12	19	28	13.4	0	10	0
12	20	170	38.3	0	10	0
12	21	170	43.3	0	10	1
12	22	15	12.5	0	10	0
12	23	15	10.7	0	10	0
12	24	85	45	0	10	1
12	25	170	15	0	10	0
12	26	28	12	0	10	1
12	27	1	41.9	0	10	1
12	28	15	39.6	0	10	1
12	29	6	11	0	10	1
12	30	170	29.7	0	10	0
12	31	170	49.8	0	10	1
12	32	15	10.7	0	10	1
12	33	85	10.5	0	10	1
12	34	170	15	0	10	0
12	35	170	41.3	0	10	1
12	36	6	16.7	0	10	1
12	37	15	18.6	0	10	1
12	38	15	14.2	0	10	1
12	39	6	35.1	0	10	1
12	40	6	13.2	0	10	1
12	41	1	12.5	0	10	1
12	42	6	17.4	0	10	1
12	43	1	18	0	10	1
12	44	1	21.3	0	10	1
12	45	1	11.2	0	10	0
12	46	1	12.5	0	10	1
12	47	1	41.9	0	10	1
12	48	15	30.1	0	10	1
12	49	6	17.4	0	10	1
12	50	15	10.5	0	10	0
12	51	15	14.2	0	10	0
12	52	28	41.1	0	10	1
12	53	85	45	0	10	1
12	54	15	39.6	0	10	1
12	55	28	15.5	0	10	0
12	56	85	30.9	0	10	0
12	57	85	36.1	0	10	1
12	58	170	35.6	0	10	0
12	59	6	16.7	0	10	1
12	60	6	13.2	0	10	0
12	61	85	30.9	0	10	1
12	62	15	10.5	0	10	0
12	63	28	12	0	10	0
12	64	1	11	0	10	1
12	65	15	18.6	0	10	1
12	66	6	10.5	0	10	1
12	67	6	11	0	10	0
12	68	15	20.7	0	10	1
12	69	28	13.4	0	10	1
12	70	1	10.7	0	10	1
12	71	6	44	0	10	1
12	72	170	38.3	0	10	0
12	73	28	31.4	0	10	1
12	74	15	12.5	0	10	1
12	75	170	33.9	0	10	0
12	76	15	49	0	10	1
12	77	85	26	0	10	0
12	78	85	18.4	0	10	0
12	79	1	11.8	0	10	0
12	80	85	18.4	0	10	0
12	81	85	24.4	0	10	1
12	82	170	49.8	0	10	0
12	83	28	21.7	0	10	1
12	84	28	16.9	0	10	1
12	85	1	18	0	10	0
12	86	6	26.3	0	10	0
12	87	28	21.7	0	10	1
12	88	6	26.3	0	10	1
12	89	6	44	0	10	1
12	90	28	21.1	0	10	1
12	91	85	36.1	0	10	1
12	92	85	26	0	10	0
12	93	28	41.1	0	10	1
12	94	28	21.1	0	10	1
12	95	28	31.4	0	10	1
12	96	1	10.7	0	10	0
12	97	15	30.1	0	10	1
12	98	1	31.6	0	10	1
12	99	85	19.5	0	10	0
12	100	170	24.4	0	10	0
12	101	15	49	0	10	1
12	102	6	14	0	10	1
12	103	85	19.5	0	10	1
12	104	28	15.5	0	10	0
12	105	170	24.4	0	10	0
12	106	1	11.8	0	10	0
12	107	6	14	0	10	1
12	108	170	33.9	0	10	0
13	1	170	41.3	0	10	0
13	2	15	10.5	0	10	0
13	3	170	15	0	10	0
13	4	15	12.5	0	10	1
13	5	85	45	0	10	1
13	6	6	44	0	10	1
13	7	1	11.2	0	10	1
13	8	170	29.7	0	10	0
13	9	85	27.3	0	10	1
13	10	1	12.5	0	10	1
13	11	15	20.7	0	10	1
13	12	1	18	0	10	1
13	13	6	16.7	0	10	1
13	14	28	12	0	10	0
13	15	6	35.1	0	10	1
13	16	15	39.6	0	10	1
13	17	28	41.1	0	10	1
13	18	15	18.6	0	10	1
13	19	1	11.2	0	10	1
13	20	85	36.1	0	10	0
13	21	15	10.5	0	10	0
13	22	170	41.3	0	10	1
13	23	28	16.9	0	10	1
13	24	85	26	0	10	0
13	25	28	16.9	0	10	1
13	26	6	35.1	0	10	1
13	27	85	24.4	0	10	1
13	28	85	45	0	10	1
13	29	1	11.8	0	10	1
13	30	170	49.8	0	10	1
13	31	170	33.9	0	10	0
13	32	28	13.4	0	10	1
13	33	1	41.9	0	10	1
13	34	6	26.3	0	10	1
13	35	170	35.6	0	10	1
13	36	6	13.2	0	10	1
13	37	170	29.7	0	10	0
13	38	1	11.8	0	10	0
13	39	85	27.3	0	10	1
13	40	28	21.7	0	10	1
13	41	6	14	0	10	0
13	42	1	11	0	10	1
13	43	6	14	0	10	1
13	44	170	43.3	0	10	1
13	45	15	10.7	0	10	1
13	46	170	24.4	0	10	0
13	47	28	21.1	0	10	1
13	48	6	11	0	10	1
13	49	15	39.6	0	10	1
13	50	6	13.2	0	10	1
13	51	15	10.7	0	10	0
13	52	85	10.5	0	10	0
13	53	85	18.4	0	10	1
13	54	1	12.5	0	10	1
13	55	15	30.1	0	10	1
13	56	85	24.4	0	10	0
13	57	28	12	0	10	0
13	58	15	49	0	10	1
13	59	28	41.1	0	10	1
13	60	170	15	0	10	0
13	61	85	26	0	10	1
13	62	15	18.6	0	10	1
13	63	28	13	0	10	0
13	64	28	15.5	0	10	0
13	65	28	31.4	0	10	1
13	66	85	30.9	0	10	1
13	67	28	13.4	0	10	0
13	68	85	10.5	0	10	0
13	69	1	18	0	10	1
13	70	28	31.4	0	10	1
13	71	170	33.9	0	10	0
13	72	1	31.6	0	10	1
13	73	28	21.1	0	10	1
13	74	6	17.4	0	10	1
13	75	1	21.3	0	10	1
13	76	6	44	0	10	1
13	77	85	36.1	0	10	1
13	78	170	38.3	0	10	0
13	79	85	30.9	0	10	1
13	80	170	24.4	0	10	0
13	81	15	14.2	0	10	0
13	82	85	19.5	0	10	0
13	83	85	19.5	0	10	1
13	84	1	11	0	10	0
13	85	170	49.8	0	10	1
13	86	1	41.9	0	10	1
13	87	6	11	0	10	0
13	88	28	13	0	10	1
13	89	15	14.2	0	10	1
13	90	15	20.7	0	10	1
13	91	170	35.6	0	10	0
13	92	28	21.7	0	10	1
13	93	15	49	0	10	1
13	94	1	10.7	0	10	1
13	95	15	12.5	0	10	1
13	96	28	15.5	0	10	1
13	97	170	43.3	0	10	1
13	98	1	21.3	0	10	1
13	99	6	10.5	0	10	0
13	100	15	30.1	0	10	1
13	101	6	17.4	0	10	1
13	102	6	10.5	0	10	1
13	103	1	10.7	0	10	1
13	104	1	31.6	0	10	1
13	105	6	16.7	0	10	1
13	106	6	26.3	0	10	1
13	107	170	38.3	0	10	0
13	108	85	18.4	0	10	0
14	1	28	21.7	0	10	1
14	2	15	14.2	0	10	0
14	3	6	11	0	10	0
14	4	15	14.2	0	10	0
14	5	15	10.7	0	10	1
14	6	85	30.9	0	10	1
14	7	6	16.7	0	10	0
14	8	1	11.8	0	10	1
14	9	28	13.4	0	10	1
14	10	1	18	0	10	1
14	11	15	39.6	0	10	1
14	12	15	30.1	0	10	1
14	13	1	11	0	10	0
14	14	170	41.3	0	10	0
14	15	6	16.7	0	10	1
14	16	170	43.3	0	10	0
14	17	6	35.1	0	10	1
14	18	15	20.7	0	10	1
14	19	85	26	0	10	1
14	20	28	16.9	0	10	1
14	21	85	19.5	0	10	0
14	22	28	21.1	0	10	1
14	23	1	31.6	0	10	1
14	24	6	26.3	0	10	1
14	25	28	21.7	0	10	1
14	26	6	10.5	0	10	0
14	27	85	24.4	0	10	0
14	28	85	10.5	0	10	0
14	29	15	49	0	10	1
14	30	85	45	0	10	1
14	31	170	29.7	0	10	1
14	32	85	27.3	0	10	1
14	33	170	35.6	0	10	0
14	34	1	11.8	0	10	1
14	35	1	18	0	10	1
14	36	85	27.3	0	10	1
14	37	6	14	0	10	0
14	38	28	15.5	0	10	0
14	39	28	12	0	10	0
14	40	170	38.3	0	10	1
14	41	6	13.2	0	10	1
14	42	85	45	0	10	1
14	43	6	17.4	0	10	1
14	44	85	10.5	0	10	0
14	45	15	10.5	0	10	0
14	46	15	30.1	0	10	1
14	47	170	24.4	0	10	0
14	48	1	12.5	0	10	1
14	49	15	10.5	0	10	0
14	50	170	38.3	0	10	1
14	51	85	18.4	0	10	1
14	52	1	11	0	10	1
14	53	170	24.4	0	10	1
14	54	1	11.2	0	10	1
14	55	6	10.5	0	10	0
14	56	1	10.7	0	10	1
14	57	6	35.1	0	10	1
14	58	28	13	0	10	1
14	59	170	29.7	0	10	0
14	60	28	12	0	10	0
14	61	85	36.1	0	10	1
14	62	15	10.7	0	10	1
14	63	28	21.1	0	10	1
14	64	15	18.6	0	10	1
14	65	170	43.3	0	10	1
14	66	15	18.6	0	10	0
14	67	85	26	0	10	1
14	68	28	13.4	0	10	1
14	69	1	21.3	0	10	1
14	70	6	11	0	10	1
14	71	170	35.6	0	10	1
14	72	170	49.8	0	10	1
14	73	1	41.9	0	10	1
14	74	15	12.5	0	10	0
14	75	1	10.7	0	10	1
14	76	170	49.8	0	10	1
14	77	1	31.6	0	10	1
14	78	85	36.1	0	10	1
14	79	28	15.5	0	10	1
14	80	6	44	0	10	1
14	81	28	13	0	10	0
14	82	6	14	0	10	1
14	83	85	18.4	0	10	0
14	84	15	12.5	0	10	0
14	85	1	11.2	0	10	0
14	86	15	49	0	10	1
14	87	170	33.9	0	10	1
14	88	85	19.5	0	10	0
14	89	6	17.4	0	10	1
14	90	28	41.1	0	10	1
14	91	6	44	0	10	1
14	92	170	15	0	10	0
14	93	28	31.4	0	10	1
14	94	1	12.5	0	10	1
14	95	28	16.9	0	10	1
14	96	85	24.4	0	10	1
14	97	15	39.6	0	10	1
14	98	170	41.3	0	10	1
14	99	1	21.3	0	10	1
14	100	170	15	0	10	0
14	101	170	33.9	0	10	1
14	102	85	30.9	0	10	1
14	103	28	41.1	0	10	1
14	104	6	26.3	0	10	1
14	105	28	31.4	0	10	1
14	106	6	13.2	0	10	1
14	107	15	20.7	0	10	1
14	108	1	41.9	0	10	1
15	1	15	10.7	0	10	0
15	2	28	13.4	0	10	0
15	3	170	33.9	0	10	0
15	4	15	49	0	10	1
15	5	28	21.7	0	10	0
15	6	170	15	0	10	0
15	7	28	41.1	0	10	1
15	8	85	45	0	10	1
15	9	28	13	0	10	1
15	10	170	33.9	0	10	1
15	11	6	11	0	10	0
15	12	85	27.3	0	10	1
15	13	1	11.8	0	10	1
15	14	1	10.7	0	10	1
15	15	28	12	0	10	0
15	16	6	14	0	10	0
15	17	1	11.2	0	10	0
15	18	15	39.6	0	10	1
15	19	15	30.1	0	10	0
15	20	15	20.7	0	10	1
15	21	28	13	0	10	0
15	22	6	44	0	10	1
15	23	170	38.3	0	10	0
15	24	15	18.6	0	10	1
15	25	15	14.2	0	10	1
15	26	15	18.6	0	10	1
15	27	170	41.3	0	10	0
15	28	28	21.1	0	10	1
15	29	6	14	0	10	1
15	30	28	15.5	0	10	0
15	31	170	24.4	0	10	0
15	32	1	31.6	0	10	1
15	33	6	35.1	0	10	1
15	34	15	30.1	0	10	1
15	35	170	49.8	0	10	1
15	36	85	18.4	0	10	0
15	37	15	10.5	0	10	1
15	38	170	38.3	0	10	0
15	39	6	26.3	0	10	1
15	40	170	41.3	0	10	1
15	41	85	10.5	0	10	0
15	42	1	18	0	10	1
15	43	6	10.5	0	10	1
15	44	85	19.5	0	10	0
15	45	1	21.3	0	10	1
15	46	28	13.4	0	10	1
15	47	15	39.6	0	10	1
15	48	170	15	0	10	0
15	49	85	24.4	0	10	0
15	50	15	12.5	0	10	0
15	51	85	30.9	0	10	0
15	52	28	12	0	10	0
15	53	85	18.4	0	10	0
15	54	28	31.4	0	10	1
15	55	170	35.6	0	10	0
15	56	1	41.9	0	10	1
15	57	15	10.7	0	10	0
15	58	6	44	0	10	1
15	59	85	26	0	10	0
15	60	6	26.3	0	10	1
15	61	170	29.7	0	10	0
15	62	6	17.4	0	10	1
15	63	85	36.1	0	10	0
15	64	1	11	0	10	1
15	65	1	11.2	0	10	1
15	66	15	20.7	0	10	1
15	67	6	10.5	0	10	0
15	68	28	16.9	0	10	0
15	69	170	43.3	0	10	0
15	70	1	21.3	0	10	0
15	71	1	31.6	0	10	1
15	72	170	24.4	0	10	0
15	73	170	35.6	0	10	0
15	74	1	10.7	0	10	1
15	75	170	29.7	0	10	0
15	76	85	36.1	0	10	0
15	77	6	11	0	10	1
15	78	1	12.5	0	10	1
15	79	15	49	0	10	1
15	80	85	45	0	10	1
15	81	28	41.1	0	10	1
15	82	85	10.5	0	10	0
15	83	1	12.5	0	10	1
15	84	85	30.9	0	10	1
15	85	28	16.9	0	10	0
15	86	85	24.4	0	10	1
15	87	1	41.9	0	10	1
15	88	6	16.7	0	10	1
15	89	170	43.3	0	10	1
15	90	1	11	0	10	1
15	91	170	49.8	0	10	1
15	92	15	12.5	0	10	0
15	93	1	11.8	0	10	0
15	94	6	17.4	0	10	0
15	95	28	21.1	0	10	1
15	96	28	21.7	0	10	1
15	97	85	27.3	0	10	0
15	98	28	31.4	0	10	1
15	99	6	13.2	0	10	0
15	100	28	15.5	0	10	1
15	101	1	18	0	10	0
15	102	85	19.5	0	10	0
15	103	6	16.7	0	10	1
15	104	15	14.2	0	10	0
15	105	6	13.2	0	10	1
15	106	6	35.1	0	10	1
15	107	15	10.5	0	10	1
15	108	85	26	0	10	0
16	1	85	10.5	0	10	0
16	2	85	36.1	0	10	0
16	3	28	41.1	0	10	1
16	4	15	12.5	0	10	0
16	5	6	17.4	0	10	1
16	6	6	44	0	10	1
16	7	6	14	0	10	0
16	8	28	12	0	10	0
16	9	28	41.1	0	10	1
16	10	15	18.6	0	10	0
16	11	85	27.3	0	10	0
16	12	1	31.6	0	10	1
16	13	85	45	0	10	1
16	14	170	38.3	0	10	0
16	15	28	16.9	0	10	0
16	16	170	29.7	0	10	0
16	17	170	15	0	10	0
16	18	6	14	0	10	1
16	19	85	18.4	0	10	0
16	20	170	43.3	0	10	0
16	21	170	33.9	0	10	0
16	22	85	26	0	10	0
16	23	15	10.7	0	10	0
16	24	15	10.5	0	10	1
16	25	6	13.2	0	10	0
16	26	1	10.7	0	10	1
16	27	28	15.5	0	10	0
16	28	28	13.4	0	10	0
16	29	170	35.6	0	10	0
16	30	170	41.3	0	10	1
16	31	1	31.6	0	10	1
16	32	28	15.5	0	10	0
16	33	85	10.5	0	10	0
16	34	28	21.7	0	10	0
16	35	1	21.3	0	10	1
16	36	170	43.3	0	10	0
16	37	15	49	0	10	1
16	38	85	30.9	0	10	0
16	39	1	11	0	10	0
16	40	170	41.3	0	10	1
16	41	6	13.2	0	10	0
16	42	85	24.4	0	10	0
16	43	170	15	0	10	1
16	44	1	11.8	0	10	0
16	45	85	26	0	10	0
16	46	15	39.6	0	10	1
16	47	15	39.6	0	10	1
16	48	6	26.3	0	10	1
16	49	1	10.7	0	10	0
16	50	85	24.4	0	10	1
16	51	15	20.7	0	10	0
16	52	1	11	0	10	1
16	53	1	12.5	0	10	1
16	54	1	11.2	0	10	1
16	55	28	21.1	0	10	0
16	56	170	49.8	0	10	1
16	57	1	21.3	0	10	1
16	58	28	13.4	0	10	0
16	59	15	10.5	0	10	0
16	60	6	17.4	0	10	1
16	61	28	31.4	0	10	1
16	62	85	19.5	0	10	0
16	63	85	36.1	0	10	1
16	64	15	14.2	0	10	0
16	65	6	35.1	0	10	1
16	66	6	10.5	0	10	1
16	67	15	18.6	0	10	0
16	68	1	41.9	0	10	1
16	69	1	18	0	10	1
16	70	28	21.1	0	10	1
16	71	170	24.4	0	10	1
16	72	15	10.7	0	10	1
16	73	6	16.7	0	10	0
16	74	170	49.8	0	10	0
16	75	15	30.1	0	10	1
16	76	15	14.2	0	10	0
16	77	15	20.7	0	10	1
16	78	28	21.7	0	10	1
16	79	85	27.3	0	10	0
16	80	170	35.6	0	10	0
16	81	28	16.9	0	10	0
16	82	85	18.4	0	10	0
16	83	28	13	0	10	0
16	84	6	11	0	10	0
16	85	6	35.1	0	10	1
16	86	1	41.9	0	10	1
16	87	1	12.5	0	10	1
16	88	6	11	0	10	1
16	89	6	26.3	0	10	1
16	90	170	24.4	0	10	0
16	91	15	30.1	0	10	1
16	92	6	44	0	10	1
16	93	15	12.5	0	10	0
16	94	85	45	0	10	1
16	95	15	49	0	10	1
16	96	170	29.7	0	10	0
16	97	1	11.2	0	10	1
16	98	6	10.5	0	10	1
16	99	170	33.9	0	10	0
16	100	28	13	0	10	0
16	101	85	19.5	0	10	0
16	102	170	38.3	0	10	0
16	103	28	31.4	0	10	1
16	104	1	18	0	10	1
16	105	28	12	0	10	0
16	106	6	16.7	0	10	1
16	107	1	11.8	0	10	0
16	108	85	30.9	0	10	0
17	1	28	21.7	0	10	0
17	2	170	43.3	0	10	0
17	3	28	21.7	0	10	0
17	4	170	15	0	10	0
17	5	170	43.3	0	10	0
17	6	15	18.6	0	10	1
17	7	85	27.3	0	10	0
17	8	6	11	0	10	0
17	9	28	16.9	0	10	0
17	10	15	30.1	0	10	1
17	11	15	20.7	0	10	1
17	12	6	26.3	0	10	1
17	13	28	12	0	10	0
17	14	6	10.5	0	10	1
17	15	1	21.3	0	10	1
17	16	85	36.1	0	10	1
17	17	15	18.6	0	10	1
17	18	28	12	0	10	0
17	19	170	15	0	10	0
17	20	28	41.1	0	10	1
17	21	28	31.4	0	10	1
17	22	85	45	0	10	1
17	23	15	12.5	0	10	0
17	24	6	16.7	0	10	1
17	25	15	20.7	0	10	0
17	26	1	11.2	0	10	1
17	27	15	39.6	0	10	1
17	28	6	35.1	0	10	1
17	29	1	10.7	0	10	1
17	30	15	30.1	0	10	1
17	31	28	13.4	0	10	0
17	32	6	16.7	0	10	1
17	33	170	41.3	0	10	1
17	34	6	10.5	0	10	0
17	35	85	19.5	0	10	0
17	36	6	13.2	0	10	0
17	37	6	26.3	0	10	1
17	38	170	49.8	0	10	0
17	39	1	31.6	0	10	1
17	40	15	10.7	0	10	1
17	41	170	24.4	0	10	0
17	42	6	11	0	10	0
17	43	15	10.5	0	10	1
17	44	170	29.7	0	10	0
17	45	28	15.5	0	10	0
17	46	85	18.4	0	10	0
17	47	85	18.4	0	10	0
17	48	6	14	0	10	1
17	49	170	38.3	0	10	0
17	50	15	39.6	0	10	1
17	51	1	18	0	10	1
17	52	1	18	0	10	1
17	53	1	11.8	0	10	1
17	54	85	45	0	10	1
17	55	170	33.9	0	10	0
17	56	170	35.6	0	10	0
17	57	1	12.5	0	10	0
17	58	6	44	0	10	1
