"subjID"	"iter"	"cond"	"prob"	"choice"	"RT"	"feedback"
2	1	2	0.7	2	1.69744867525102	0
2	1	3	0.6	1	2.19584867525102	0
2	2	1	0.8	1	2.66434867525102	1
2	2	2	0.7	1	1.11194867525102	1
2	2	3	0.6	1	1.87874867525102	0
2	3	1	0.8	1	0.746148675251019	1
2	3	2	0.7	2	1.09034867525102	0
2	3	3	0.6	2	1.21674867525102	0
2	4	1	0.8	1	2.75444867525102	1
2	4	2	0.7	1	0.947448675251019	0
2	4	3	0.6	1	1.26184867525102	0
2	5	1	0.8	1	0.748148675251019	0
2	5	2	0.7	2	1.13654867525102	1
2	5	3	0.6	2	0.959548675251019	1
2	6	1	0.8	1	1.40884867525102	1
2	6	2	0.7	2	0.987448675251019	0
2	6	3	0.6	2	1.55624867525102	0
2	7	1	0.8	1	0.969948675251019	1
2	7	2	0.7	2	1.41214867525102	0
2	7	3	0.6	2	1.89914867525102	1
2	8	1	0.8	1	0.653648675251019	1
2	8	2	0.7	2	0.789848675251019	1
2	8	3	0.6	2	1.50584867525102	0
2	9	1	0.8	1	0.736848675251019	1
2	9	2	0.7	2	1.08624867525102	1
2	9	3	0.6	2	2.09244867525102	1
2	10	1	0.8	1	0.529948675251019	1
2	10	2	0.7	2	0.853948675251019	0
2	10	3	0.6	2	0.812148675251019	0
2	11	1	0.8	1	0.980548675251019	1
2	11	2	0.7	2	0.687748675251019	1
2	11	3	0.6	2	0.602148675251019	0
2	12	1	0.8	1	1.20834867525102	1
2	12	2	0.7	2	0.978148675251019	0
2	12	3	0.6	2	0.824948675251019	1
2	13	1	0.8	1	0.746648675251019	1
2	13	2	0.7	2	0.785048675251019	0
2	13	3	0.6	2	0.597048675251019	0
2	14	1	0.8	1	1.16464867525102	1
2	14	2	0.7	2	0.691048675251019	0
2	14	3	0.6	2	0.516048675251019	0
2	15	1	0.8	1	0.715848675251019	1
2	15	2	0.7	2	0.785448675251019	1
2	15	3	0.6	2	1.53684867525102	0
2	16	1	0.8	1	0.515548675251019	0
2	16	2	0.7	2	0.564148675251019	0
2	16	3	0.6	2	1.01214867525102	0
2	17	1	0.8	1	1.19714867525102	0
2	17	2	0.7	2	2.48314867525102	0
2	17	3	0.6	2	1.00674867525102	1
2	18	1	0.8	1	1.19474867525102	1
2	18	2	0.7	2	2.09114867525102	1
2	18	3	0.6	1	0.747748675251019	0
2	19	1	0.8	1	0.858948675251019	1
2	19	2	0.7	2	1.99074867525102	1
2	19	3	0.6	2	0.631148675251019	0
2	20	1	0.8	1	0.643048675251019	1
2	20	2	0.7	1	1.27264867525102	0
2	20	3	0.6	2	3.96644867525102	1
2	21	1	0.8	1	0.737048675251019	1
2	21	2	0.7	2	0.896248675251019	0
2	21	3	0.6	2	1.90924867525102	0
2	22	1	0.8	1	0.610648675251019	1
2	22	2	0.7	2	1.78704867525102	0
2	22	3	0.6	2	0.563248675251019	0
2	23	1	0.8	1	0.733648675251019	1
2	23	2	0.7	2	0.577448675251019	1
2	23	3	0.6	2	0.911648675251019	0
2	24	1	0.8	1	0.674648675251019	1
2	24	2	0.7	2	0.702048675251019	0
2	24	3	0.6	2	0.588248675251019	0
2	25	1	0.8	1	0.493048675251019	1
2	25	2	0.7	2	1.75624867525102	0
2	25	3	0.6	2	1.07944867525102	1
2	26	1	0.8	1	0.611548675251019	1
2	26	2	0.7	2	0.643748675251019	0
2	26	3	0.6	2	0.566748675251019	0
2	27	1	0.8	1	0.608748675251019	0
2	27	2	0.7	2	0.824148675251019	0
2	27	3	0.6	2	0.686948675251019	1
2	28	1	0.8	1	0.550948675251019	1
2	28	2	0.7	2	1.33714867525102	0
2	28	3	0.6	2	0.491548675251019	0
2	29	1	0.8	1	0.849348675251019	1
2	29	2	0.7	2	2.50414867525102	1
2	29	3	0.6	2	0.490348675251019	1
2	30	1	0.8	1	0.487348675251019	1
2	30	2	0.7	2	0.599948675251019	0
2	30	3	0.6	2	0.847548675251019	1
2	31	1	0.8	1	0.797548675251019	0
2	31	2	0.7	2	0.882948675251019	1
2	31	3	0.6	2	0.759948675251019	1
2	32	1	0.8	1	0.841848675251019	1
2	32	2	0.7	2	0.567848675251019	0
2	32	3	0.6	2	1.21684867525102	1
2	33	1	0.8	1	1.43724867525102	1
2	33	2	0.7	2	1.56664867525102	0
2	33	3	0.6	2	0.737048675251019	0
2	34	1	0.8	1	0.673048675251019	0
2	34	2	0.7	2	0.634448675251019	0
2	34	3	0.6	2	0.500248675251019	0
2	35	1	0.8	1	0.903448675251019	1
2	35	2	0.7	2	1.18224867525102	0
2	35	3	0.6	2	0.898448675251019	1
2	36	1	0.8	1	0.631248675251019	1
2	36	2	0.7	2	0.554248675251019	0
2	36	3	0.6	2	0.778448675251019	0
2	37	1	0.8	1	0.839048675251019	1
2	37	2	0.7	2	1.20444867525102	0
2	37	3	0.6	2	0.872248675251019	0
2	38	1	0.8	1	0.636848675251019	1
2	38	2	0.7	2	1.74224867525102	0
2	38	3	0.6	2	1.63344867525102	0
2	39	1	0.8	1	1.02284867525102	1
2	39	2	0.7	2	0.951048675251019	0
2	39	3	0.6	2	0.551048675251019	0
2	40	1	0.8	1	0.578448675251019	0
2	40	2	0.7	2	0.714848675251019	1
2	40	3	0.6	2	0.948648675251019	0
3	1	1	0.8	1	1.34250086176272	1
3	1	2	0.7	1	1.34350086176272	1
3	1	3	0.6	2	2.01210086176272	1
3	2	1	0.8	1	0.904100861762718	0
3	2	2	0.7	1	1.71290086176272	0
3	2	3	0.6	1	0.689700861762718	0
3	3	1	0.8	1	2.02540086176272	0
3	3	2	0.7	2	2.02460086176272	0
3	3	3	0.6	1	3.18180086176272	1
3	4	1	0.8	1	4.13220086176272	1
3	4	2	0.7	1	1.62740086176272	1
3	4	3	0.6	1	0.756800861762718	0
3	5	1	0.8	1	1.72600086176272	1
3	5	2	0.7	2	0.961800861762718	0
3	5	3	0.6	2	1.28460086176272	0
3	6	1	0.8	1	2.53340086176272	1
3	6	2	0.7	1	1.06180086176272	1
3	6	3	0.6	2	0.614800861762718	0
3	7	1	0.8	1	2.16780086176272	1
3	7	2	0.7	1	2.85440086176272	1
3	7	3	0.6	1	0.758400861762718	1
3	8	1	0.8	1	0.888000861762718	1
3	8	2	0.7	1	1.16380086176272	0
3	8	3	0.6	1	0.921800861762718	1
3	9	1	0.8	1	0.744600861762718	1
3	9	2	0.7	1	1.18600086176272	1
3	9	3	0.6	2	1.08720086176272	0
3	10	1	0.8	1	1.14140086176272	1
3	10	2	0.7	1	0.588200861762718	1
3	10	3	0.6	2	1.41460086176272	0
3	11	1	0.8	1	1.99420086176272	1
3	11	2	0.7	1	0.577400861762718	1
3	11	3	0.6	1	2.22680086176272	1
3	12	1	0.8	1	0.710000861762718	1
3	12	2	0.7	1	0.615400861762718	0
3	12	3	0.6	2	1.62040086176272	0
3	13	1	0.8	1	0.564200861762718	1
3	13	2	0.7	1	0.891200861762718	0
3	13	3	0.6	2	1.57560086176272	1
3	14	1	0.8	1	1.10960086176272	0
3	14	2	0.7	1	0.632800861762718	0
3	14	3	0.6	1	0.840200861762718	0
3	15	1	0.8	1	0.753200861762718	1
3	15	2	0.7	1	0.996400861762718	1
3	15	3	0.6	1	1.76880086176272	1
3	16	1	0.8	1	0.565000861762718	1
3	16	2	0.7	1	0.777400861762718	1
3	16	3	0.6	1	1.37760086176272	1
3	17	1	0.8	1	0.609400861762718	1
3	17	2	0.7	1	0.774600861762718	1
3	17	3	0.6	1	1.22600086176272	1
3	18	1	0.8	1	0.616000861762718	1
3	18	2	0.7	1	0.716200861762718	1
3	18	3	0.6	2	0.658200861762718	0
3	19	1	0.8	1	0.610000861762718	1
3	19	2	0.7	1	0.900000861762718	0
3	19	3	0.6	1	1.81900086176272	1
3	20	1	0.8	1	0.903600861762718	1
3	20	2	0.7	1	0.698000861762718	1
3	20	3	0.6	1	1.20820086176272	1
3	21	1	0.8	1	0.504000861762718	1
3	21	2	0.7	1	0.609600861762718	0
3	21	3	0.6	1	0.639800861762718	1
3	22	1	0.8	1	0.719000861762718	1
3	22	2	0.7	1	0.915600861762718	0
3	22	3	0.6	1	1.13920086176272	0
3	23	1	0.8	1	0.867800861762718	1
3	23	2	0.7	1	0.535600861762718	0
3	23	3	0.6	1	1.47320086176272	1
3	24	1	0.8	1	1.29020086176272	0
3	24	2	0.7	1	0.697000861762718	1
3	24	3	0.6	1	2.10740086176272	0
3	25	1	0.8	1	1.13530086176272	1
3	25	2	0.7	1	0.985100861762718	1
3	25	3	0.6	1	0.628700861762718	0
3	26	1	0.8	1	0.655700861762718	1
3	26	2	0.7	1	0.599900861762718	1
3	26	3	0.6	1	0.924500861762718	0
3	27	1	0.8	1	0.628900861762718	0
3	27	2	0.7	1	0.523500861762718	1
3	27	3	0.6	1	0.625100861762718	1
3	28	1	0.8	1	1.25130086176272	1
3	28	2	0.7	1	1.06330086176272	1
3	28	3	0.6	1	0.780700861762718	1
3	29	1	0.8	1	0.717300861762718	1
3	29	2	0.7	1	1.69010086176272	1
3	29	3	0.6	2	1.96170086176272	1
3	30	1	0.8	1	0.702100861762718	1
3	30	2	0.7	1	0.688900861762718	0
3	30	3	0.6	1	0.727300861762718	0
3	31	1	0.8	1	0.597100861762718	0
3	31	2	0.7	1	1.32710086176272	1
3	31	3	0.6	2	0.775500861762718	0
3	32	1	0.8	1	0.918300861762718	0
3	32	2	0.7	1	0.798100861762718	1
3	32	3	0.6	1	0.897700861762718	1
3	33	1	0.8	1	0.659100861762718	1
3	33	2	0.7	1	0.686100861762718	1
3	33	3	0.6	1	0.841300861762718	0
3	34	1	0.8	1	0.611900861762718	1
3	34	2	0.7	1	1.41830086176272	0
3	34	3	0.6	1	0.950500861762718	0
3	35	1	0.8	1	1.42070086176272	1
3	35	2	0.7	1	1.47130086176272	1
3	35	3	0.6	1	1.07090086176272	0
3	36	1	0.8	1	0.837500861762718	1
3	36	2	0.7	2	0.898300861762718	0
3	36	3	0.6	1	0.889700861762718	0
3	37	1	0.8	1	1.15130086176272	1
3	37	2	0.7	1	1.06530086176272	0
3	37	3	0.6	1	1.19990086176272	0
3	38	1	0.8	1	0.876900861762718	1
3	38	2	0.7	1	0.721900861762718	1
3	38	3	0.6	1	0.820900861762718	1
3	39	1	0.8	1	0.855700861762718	1
3	39	2	0.7	1	0.678100861762718	1
3	39	3	0.6	1	2.00350086176272	0
3	40	1	0.8	1	0.685100861762718	1
3	40	2	0.7	1	1.70730086176272	0
3	40	3	0.6	2	1.77670086176272	1
4	1	1	0.8	2	1.55335209703466	0
4	1	2	0.7	1	5.90215209703466	0
4	1	3	0.6	1	4.57375209703466	0
4	2	1	0.8	2	1.61075209703466	0
4	2	2	0.7	1	1.26295209703466	1
4	2	3	0.6	2	1.13075209703466	0
4	3	1	0.8	1	0.86385209703466	1
4	3	2	0.7	1	1.45105209703466	1
4	3	3	0.6	1	1.45705209703466	0
4	4	1	0.8	1	0.83565209703466	1
4	4	2	0.7	1	1.54925209703466	1
4	4	3	0.6	1	0.68665209703466	1
4	5	1	0.8	1	0.93145209703466	1
4	5	2	0.7	1	0.62705209703466	0
4	5	3	0.6	2	1.47665209703466	0
4	6	1	0.8	1	0.86925209703466	1
4	6	2	0.7	1	0.59125209703466	1
4	6	3	0.6	2	2.53285209703466	1
4	7	1	0.8	1	1.08875209703466	1
4	7	2	0.7	1	2.58655209703466	0
4	7	3	0.6	1	1.83335209703466	1
4	8	1	0.8	1	0.56375209703466	1
4	8	2	0.7	1	0.91075209703466	1
4	8	3	0.6	1	0.63315209703466	1
4	9	1	0.8	1	0.54235209703466	0
4	9	2	0.7	2	0.71195209703466	0
4	9	3	0.6	1	0.65695209703466	1
4	10	1	0.8	1	0.64055209703466	1
4	10	2	0.7	1	0.65275209703466	0
4	10	3	0.6	1	1.06735209703466	1
4	11	1	0.8	1	0.55315209703466	1
4	11	2	0.7	1	1.14275209703466	1
4	11	3	0.6	1	1.53675209703466	1
4	12	1	0.8	1	0.64225209703466	1
4	12	2	0.7	1	1.01205209703466	0
4	12	3	0.6	1	0.76785209703466	1
4	13	1	0.8	1	0.56595209703466	1
4	13	2	0.7	1	1.17775209703466	1
4	13	3	0.6	1	0.69475209703466	1
4	14	1	0.8	1	0.55135209703466	1
4	14	2	0.7	1	0.68175209703466	1
4	14	3	0.6	1	0.75635209703466	0
4	15	1	0.8	1	0.46525209703466	1
4	15	2	0.7	1	0.51205209703466	0
4	15	3	0.6	1	1.01265209703466	1
4	16	1	0.8	1	0.79415209703466	1
4	16	2	0.7	1	0.63975209703466	0
4	16	3	0.6	2	0.94955209703466	0
4	17	1	0.8	1	0.89505209703466	1
4	17	2	0.7	1	0.69445209703466	1
4	17	3	0.6	1	0.64325209703466	0
4	18	1	0.8	1	0.59165209703466	1
4	18	2	0.7	1	0.65725209703466	0
4	18	3	0.6	1	0.77945209703466	1
4	19	1	0.8	1	0.62955209703466	1
4	19	2	0.7	1	0.47775209703466	1
4	19	3	0.6	1	0.45515209703466	0
4	20	1	0.8	1	0.42245209703466	1
4	20	2	0.7	1	0.48005209703466	1
4	20	3	0.6	2	1.11285209703466	0
4	21	1	0.8	1	0.60595209703466	0
4	21	2	0.7	1	1.09575209703466	0
4	21	3	0.6	1	0.73995209703466	0
4	22	1	0.8	1	0.75995209703466	1
4	22	2	0.7	1	0.92875209703466	1
4	22	3	0.6	1	0.65015209703466	0
4	23	1	0.8	1	0.73985209703466	1
4	23	2	0.7	1	0.57705209703466	1
4	23	3	0.6	1	0.54525209703466	1
4	24	1	0.8	1	0.65975209703466	1
4	24	2	0.7	1	0.60935209703466	1
4	24	3	0.6	1	0.98695209703466	0
4	25	1	0.8	1	0.53755209703466	1
4	25	2	0.7	1	0.65435209703466	1
4	25	3	0.6	1	0.68015209703466	0
4	26	1	0.8	1	0.57025209703466	1
4	26	2	0.7	1	0.73745209703466	1
4	26	3	0.6	1	1.09025209703466	1
4	27	1	0.8	1	0.84765209703466	1
4	27	2	0.7	1	0.56165209703466	1
4	27	3	0.6	1	0.59505209703466	1
4	28	1	0.8	1	0.45255209703466	1
4	28	2	0.7	1	0.80435209703466	1
4	28	3	0.6	1	0.46735209703466	0
4	29	1	0.8	1	0.45755209703466	1
4	29	2	0.7	1	0.44415209703466	1
4	29	3	0.6	2	0.75035209703466	0
4	30	1	0.8	1	0.66085209703466	0
4	30	2	0.7	1	0.66125209703466	1
4	30	3	0.6	1	0.75365209703466	1
4	31	1	0.8	1	1.11765209703466	1
4	31	2	0.7	1	0.69705209703466	1
4	31	3	0.6	1	0.58265209703466	0
4	32	1	0.8	1	0.45075209703466	1
4	32	2	0.7	1	0.72935209703466	1
4	32	3	0.6	1	0.53355209703466	0
4	33	1	0.8	1	0.48515209703466	1
4	33	2	0.7	1	0.68515209703466	0
4	33	3	0.6	1	0.49575209703466	1
4	34	1	0.8	1	0.47405209703466	1
4	34	2	0.7	1	0.40865209703466	1
4	34	3	0.6	1	0.88145209703466	1
4	35	1	0.8	1	1.24185209703466	1
4	35	2	0.7	1	0.46005209703466	1
4	35	3	0.6	1	0.45225209703466	0
4	36	1	0.8	1	0.54285209703466	1
4	36	2	0.7	1	0.67825209703466	1
4	36	3	0.6	1	0.59705209703466	1
4	37	1	0.8	1	1.08655209703466	0
4	37	2	0.7	1	0.48395209703466	1
4	37	3	0.6	1	0.48275209703466	1
4	38	1	0.8	1	0.49595209703466	0
4	38	2	0.7	1	0.57595209703466	1
4	38	3	0.6	1	0.96235209703466	0
4	39	1	0.8	1	0.44095209703466	1
4	39	2	0.7	1	0.87995209703466	1
4	39	3	0.6	1	0.77615209703466	1
4	40	1	0.8	1	0.52765209703466	1
4	40	2	0.7	1	0.56585209703466	1
4	40	3	0.6	1	0.82185209703466	0
5	1	1	0.8	2	2.15232424837915	1
5	1	2	0.7	1	2.12592424837915	0
5	1	3	0.6	2	1.21552424837915	1
5	2	1	0.8	1	0.767324248379146	1
5	2	2	0.7	2	1.70452424837915	1
5	2	3	0.6	2	2.65012424837915	1
5	3	1	0.8	2	1.37512424837915	0
5	3	2	0.7	2	4.23012424837915	1
5	3	3	0.6	1	3.23512424837915	0
5	4	1	0.8	1	1.44082424837915	1
5	4	2	0.7	2	0.525024248379146	0
5	4	3	0.6	2	2.18122424837915	0
5	5	1	0.8	2	1.21912424837915	0
5	5	2	0.7	2	2.44172424837915	0
5	5	3	0.6	2	1.19572424837915	0
5	6	1	0.8	1	2.00812424837915	1
5	6	2	0.7	1	0.653724248379146	1
5	6	3	0.6	2	0.642124248379146	0
5	7	1	0.8	2	1.30392424837915	0
5	7	2	0.7	2	0.604924248379146	1
5	7	3	0.6	2	0.708324248379146	0
5	8	1	0.8	1	1.26892424837915	1
5	8	2	0.7	2	1.17152424837915	0
5	8	3	0.6	1	0.885724248379146	0
5	9	1	0.8	2	1.18222424837915	0
5	9	2	0.7	2	0.563024248379146	1
5	9	3	0.6	2	1.37122424837915	0
5	10	1	0.8	2	2.36432424837915	0
5	10	2	0.7	1	0.562924248379146	0
5	10	3	0.6	1	0.976324248379146	1
5	11	1	0.8	1	1.04232424837915	1
5	11	2	0.7	2	1.74732424837915	1
5	11	3	0.6	2	0.606124248379146	1
5	12	1	0.8	2	1.66432424837915	0
5	12	2	0.7	2	0.573924248379146	0
5	12	3	0.6	1	1.44732424837915	1
5	13	1	0.8	1	0.795424248379146	1
5	13	2	0.7	2	0.784224248379146	0
5	13	3	0.6	2	2.25522424837915	1
5	14	1	0.8	1	0.656124248379146	1
5	14	2	0.7	1	0.617924248379146	1
5	14	3	0.6	2	0.821524248379146	0
5	15	1	0.8	2	0.498024248379146	0
5	15	2	0.7	2	0.603824248379146	0
5	15	3	0.6	2	1.80202424837915	0
5	16	1	0.8	2	1.69032424837915	0
5	16	2	0.7	1	0.568324248379146	1
5	16	3	0.6	2	0.547524248379146	1
5	17	1	0.8	1	0.565524248379146	1
5	17	2	0.7	2	0.460924248379146	0
5	17	3	0.6	2	0.607124248379146	0
5	18	1	0.8	1	0.625624248379146	1
5	18	2	0.7	1	0.614224248379146	1
5	18	3	0.6	1	2.31662424837915	1
5	19	1	0.8	1	0.498224248379146	1
5	19	2	0.7	1	0.590424248379146	0
5	19	3	0.6	1	1.59482424837915	1
5	20	1	0.8	2	0.501924248379146	0
5	20	2	0.7	2	1.22712424837915	0
5	20	3	0.6	2	0.947324248379146	0
5	21	1	0.8	1	1.33352424837915	1
5	21	2	0.7	2	1.04972424837915	1
5	21	3	0.6	1	0.836324248379146	1
5	22	1	0.8	1	2.31982424837915	1
5	22	2	0.7	1	0.959224248379146	0
5	22	3	0.6	1	1.09002424837915	0
5	23	1	0.8	1	0.687424248379146	0
5	23	2	0.7	2	2.47082424837915	0
5	23	3	0.6	1	0.835024248379146	1
5	24	1	0.8	1	0.571724248379146	1
5	24	2	0.7	2	0.908924248379146	0
5	24	3	0.6	1	0.533724248379146	1
5	25	1	0.8	1	0.501724248379146	1
5	25	2	0.7	1	0.759724248379146	1
5	25	3	0.6	2	0.620124248379146	1
5	26	1	0.8	1	0.428424248379146	1
5	26	2	0.7	1	1.60122424837915	1
5	26	3	0.6	1	0.630224248379146	0
5	27	1	0.8	1	0.840024248379146	1
5	27	2	0.7	2	0.854224248379146	1
5	27	3	0.6	2	0.463024248379146	0
5	28	1	0.8	2	0.548024248379146	1
5	28	2	0.7	1	1.21842424837915	1
5	28	3	0.6	1	0.538824248379146	0
5	29	1	0.8	2	1.32692424837915	0
5	29	2	0.7	2	0.561924248379146	0
5	29	3	0.6	1	1.09072424837915	1
5	30	1	0.8	1	0.948924248379146	1
5	30	2	0.7	2	0.571324248379146	0
5	30	3	0.6	1	1.53152424837915	0
5	31	1	0.8	1	0.508124248379146	1
5	31	2	0.7	1	0.590724248379146	1
5	31	3	0.6	2	2.13232424837915	0
5	32	1	0.8	1	1.21162424837915	1
5	32	2	0.7	1	0.415224248379146	1
5	32	3	0.6	2	0.624024248379146	1
5	33	1	0.8	2	0.531624248379146	0
5	33	2	0.7	1	1.01022424837915	0
5	33	3	0.6	1	1.17362424837915	1
5	34	1	0.8	1	0.532824248379146	0
5	34	2	0.7	2	2.26962424837915	1
5	34	3	0.6	2	1.02002424837915	0
5	35	1	0.8	1	1.46872424837915	1
5	35	2	0.7	1	1.26372424837915	1
5	35	3	0.6	2	2.94952424837915	1
5	36	1	0.8	1	0.913124248379146	1
5	36	2	0.7	1	2.03832424837915	1
5	36	3	0.6	2	0.663724248379146	1
5	37	1	0.8	1	1.01812424837915	1
5	37	2	0.7	1	1.73332424837915	1
5	37	3	0.6	2	1.06512424837915	0
5	38	1	0.8	1	0.484124248379146	1
5	38	2	0.7	2	0.744524248379146	0
5	38	3	0.6	1	0.576924248379146	0
5	39	1	0.8	1	0.461224248379146	1
5	39	2	0.7	2	1.46702424837915	0
5	39	3	0.6	1	1.65202424837915	0
5	40	1	0.8	1	1.03042424837915	1
5	40	2	0.7	2	0.498024248379146	0
5	40	3	0.6	2	0.611624248379146	0
6	1	1	0.8	1	0.880250206493226	1
6	1	2	0.7	1	0.573050206493226	1
6	1	3	0.6	2	2.15025020649323	1
6	2	1	0.8	2	1.11695020649323	0
6	2	2	0.7	1	1.25795020649323	1
6	2	3	0.6	2	1.11415020649323	1
6	3	1	0.8	2	0.875150206493226	0
6	3	2	0.7	1	2.92855020649323	0
6	3	3	0.6	2	1.46775020649323	0
6	4	1	0.8	1	1.11855020649323	1
6	4	2	0.7	1	0.827950206493226	0
6	4	3	0.6	2	1.44015020649323	0
6	5	1	0.8	1	0.991050206493226	1
6	5	2	0.7	1	0.925650206493226	1
6	5	3	0.6	2	1.22025020649323	0
6	6	1	0.8	1	0.778450206493226	1
6	6	2	0.7	1	1.33665020649323	1
6	6	3	0.6	2	1.19545020649323	0
6	7	1	0.8	1	1.34465020649323	1
6	7	2	0.7	1	1.23945020649323	1
6	7	3	0.6	1	1.38805020649323	1
6	8	1	0.8	1	0.494450206493226	1
6	8	2	0.7	1	1.88845020649323	1
6	8	3	0.6	2	1.77365020649323	1
6	9	1	0.8	1	0.505850206493226	1
6	9	2	0.7	1	0.992050206493226	1
6	9	3	0.6	2	0.722450206493226	1
6	10	1	0.8	1	0.742950206493226	0
6	10	2	0.7	1	0.561950206493226	0
6	10	3	0.6	1	1.23795020649323	1
6	11	1	0.8	1	0.769450206493226	0
6	11	2	0.7	1	0.541650206493226	1
6	11	3	0.6	2	1.05565020649323	1
